SettlementPoint,month,day_of_week,hr,Normalized_Hour_Average
LZ_RAYBN,3,Fri,13,1.03644456530868
LZ_RAYBN,3,Fri,14,1.05820812554239
LZ_RAYBN,3,Fri,15,1.07929982283614
LZ_RAYBN,3,Fri,16,1.10958164534435
LZ_RAYBN,3,Fri,17,1.18401446104995
LZ_RAYBN,3,Fri,18,1.11226909710419
LZ_RAYBN,3,Fri,19,1.24071489416159
LZ_RAYBN,3,Fri,20,1.19358850794438
LZ_RAYBN,3,Fri,21,1.11082939080428
LZ_RAYBN,3,Fri,22,0.99786043647096
LZ_RAYBN,3,Fri,23,0.939336375379422
LZ_RAYBN,3,Fri,24,0.860704416299075
LZ_RAYBN,3,Sat,1,0.807183117580889
LZ_RAYBN,3,Sat,2,0.723390811421028
LZ_RAYBN,3,Sat,3,0.677099788104471
LZ_RAYBN,3,Sat,4,0.669275953177729
LZ_RAYBN,3,Sat,5,0.709240295164637
LZ_RAYBN,3,Sat,6,0.770092344594853
LZ_RAYBN,3,Sat,7,0.819595003853561
LZ_RAYBN,3,Sat,8,0.896408642439877
LZ_RAYBN,3,Sat,9,1.0391453345756
LZ_RAYBN,3,Sat,10,1.16357811660492
LZ_RAYBN,3,Sat,11,1.15838637429242
LZ_RAYBN,3,Sat,12,1.16377129771422
LZ_RAYBN,3,Sat,13,1.13230692453662
LZ_RAYBN,3,Sat,14,1.13286232022586
LZ_RAYBN,3,Sat,15,1.14223160402702
LZ_RAYBN,3,Sat,16,1.27171124253687
LZ_RAYBN,3,Sat,17,1.31677073628163
LZ_RAYBN,3,Sat,18,1.22942872723834
LZ_RAYBN,3,Sat,19,1.17840476674387
LZ_RAYBN,3,Sat,20,1.20197286207875
LZ_RAYBN,3,Sat,21,1.11226438444651
LZ_RAYBN,3,Sat,22,0.946901354883759
LZ_RAYBN,3,Sat,23,0.904304920282608
LZ_RAYBN,3,Sat,24,0.833673077193964
LZ_RAYBN,3,Sun,1,0.835079466480993
LZ_RAYBN,3,Sun,2,0.759170524009768
LZ_RAYBN,3,Sun,3,0.7129584807121
LZ_RAYBN,3,Sun,4,0.676692538440071
LZ_RAYBN,3,Sun,5,0.689344028851942
LZ_RAYBN,3,Sun,6,0.710943475089302
LZ_RAYBN,3,Sun,7,0.818481143590205
LZ_RAYBN,3,Sun,8,0.880900569575269
LZ_RAYBN,3,Sun,9,0.986383722539202
LZ_RAYBN,3,Sun,10,1.07862065690951
LZ_RAYBN,3,Sun,11,1.10186912219628
LZ_RAYBN,3,Sun,12,1.0699700651749
LZ_RAYBN,3,Sun,13,1.02247290993204
LZ_RAYBN,3,Sun,14,1.00679371241305
LZ_RAYBN,3,Sun,15,1.00874009555334
LZ_RAYBN,3,Sun,16,1.08491936901627
LZ_RAYBN,3,Sun,17,1.22251784379496
LZ_RAYBN,3,Sun,18,1.18231962532818
LZ_RAYBN,3,Sun,19,1.30123822857993
LZ_RAYBN,3,Sun,20,1.53950796467017
LZ_RAYBN,3,Sun,21,1.36871284410991
LZ_RAYBN,3,Sun,22,1.10489682930339
LZ_RAYBN,3,Sun,23,0.970299028532656
LZ_RAYBN,3,Sun,24,0.867167755196572
LZ_RAYBN,3,Mon,1,0.629913914604099
LZ_RAYBN,3,Mon,2,0.574527240096124
LZ_RAYBN,3,Mon,3,0.543475659835941
LZ_RAYBN,3,Mon,4,0.552357969236385
LZ_RAYBN,3,Mon,5,0.615604879186397
LZ_RAYBN,3,Mon,6,0.766920495219168
LZ_RAYBN,3,Mon,7,1.30735426827413
LZ_RAYBN,3,Mon,8,1.22325218255377
LZ_RAYBN,3,Mon,9,1.04375652738205
LZ_RAYBN,3,Mon,10,1.03959522626568
LZ_RAYBN,3,Mon,11,1.04363485191081
LZ_RAYBN,3,Mon,12,1.02995852894355
LZ_RAYBN,3,Mon,13,0.968317735213895
LZ_RAYBN,3,Mon,14,0.99615708303337
LZ_RAYBN,3,Mon,15,1.04667673869179
LZ_RAYBN,3,Mon,16,1.14518520020685
LZ_RAYBN,3,Mon,17,1.28669377325776
LZ_RAYBN,3,Mon,18,1.3111018727883
LZ_RAYBN,3,Mon,19,1.61684799691755
LZ_RAYBN,3,Mon,20,1.47923303894629
LZ_RAYBN,3,Mon,21,1.23359459760908
LZ_RAYBN,3,Mon,22,0.977151374425844
LZ_RAYBN,3,Mon,23,0.819849325208116
LZ_RAYBN,3,Mon,24,0.748839520193059
LZ_RAYBN,4,Fri,1,0.740040612565649
LZ_RAYBN,4,Fri,2,0.678602200352437
LZ_RAYBN,4,Fri,3,0.633530045938094
LZ_RAYBN,4,Fri,4,0.615293358676498
LZ_RAYBN,4,Fri,5,0.657949541701485
LZ_RAYBN,4,Fri,6,0.792178833839186
LZ_RAYBN,4,Fri,7,0.986054043288319
LZ_RAYBN,4,Fri,8,0.933370280088153
LZ_RAYBN,4,Fri,9,0.94404731493789
LZ_RAYBN,4,Fri,10,1.01270766313219
LZ_RAYBN,4,Fri,11,0.999978351510848
LZ_RAYBN,4,Fri,12,1.02569675662336
LZ_RAYBN,4,Fri,13,1.05125929261397
LZ_RAYBN,4,Fri,14,1.12547897282249
LZ_RAYBN,4,Fri,15,1.25007035758974
LZ_RAYBN,4,Fri,16,1.4299433242554
LZ_RAYBN,4,Fri,17,1.61841507081221
LZ_RAYBN,4,Fri,18,1.34925507548828
LZ_RAYBN,4,Fri,19,1.12082887735265
LZ_RAYBN,4,Fri,20,1.09170732974546
LZ_RAYBN,4,Fri,21,1.18668358135286
LZ_RAYBN,4,Fri,22,1.00309573394873
LZ_RAYBN,4,Fri,23,0.930564635894061
LZ_RAYBN,4,Fri,24,0.823248745470054
LZ_RAYBN,4,Sat,1,0.817891625099139
LZ_RAYBN,4,Sat,2,0.734909512791437
LZ_RAYBN,4,Sat,3,0.667422638516547
LZ_RAYBN,4,Sat,4,0.639866809121478
LZ_RAYBN,4,Sat,5,0.657171135858629
LZ_RAYBN,4,Sat,6,0.712990698924379
